actor,name,year,variable,type,BirthYear,gender,age
刘蓓,失忆界女王,2003,actor4,movie,1967,女,36
刘承羽,唐人街探案2,2018,actor4,movie,1994,女,24
刘德华,决战紫禁之巅,2000,actor1,movie,1961,男,39
刘德华,长城,2016,actor4,movie,1961,男,55
刘德华,投名状,2007,actor3,movie,1961,男,46
刘德华,无间道3：终极无间,2003,actor2,movie,1961,男,42
刘德华,老鼠爱上猫,2003,actor1,movie,1961,男,42
刘德华,十面埋伏,2004,actor2,movie,1961,男,43
刘德华,天下无贼,2004,actor1,movie,1961,男,43
刘德华,解救吾先生,2015,actor1,movie,1961,男,54
刘冠成,孔雀,2005,actor5,movie,1975,男,30
刘昊然,唐人街探案2,2018,actor2,movie,1997,男,21
刘昊然,唐人街探案,2015,actor2,movie,1997,男,18
刘桦,疯狂的石头,2006,actor2,movie,1961,男,45
刘桦,老炮儿,2015,actor4,movie,1961,男,54
刘嘉玲,让子弹飞,2010,actor4,movie,1965,女,45
刘佩琦,和你在一起,2002,actor2,movie,1958,男,44
刘佩琦,归来,2014,actor5,movie,1958,男,56
刘谦,钢的琴,2010,actor4,movie,NA,男,NA
刘青云,窃听风云,2009,actor1,movie,1964,男,45
刘青云,恋上你的床,2003,actor3,movie,1964,男,39
刘青云,窃听风云2,2011,actor2,movie,1964,男,47
刘芮麟,滚蛋吧！肿瘤君,2015,actor4,movie,1990,男,25
刘若英,夜奔,2000,actor2,movie,1970,女,30
刘若英,全城热恋,2010,actor2,movie,1970,女,40
刘若英,星空,2011,actor3,movie,1970,女,41
刘若英,天下无贼,2004,actor2,movie,1970,女,34
刘诗诗,绣春刀,2014,actor2,movie,1987,女,27
刘帅良,驴得水,2016,actor3,movie,1987,男,29
刘松仁,东京审判,2006,actor1,movie,1949,男,57
刘腾远,十面埋伏,2004,actor5,movie,1978,男,26
刘小微,举起手来！,2005,actor3,movie,1975,女,30
刘雅瑟,致我们终将逝去的青春,2013,actor5,movie,1989,女,24
刘烨,我们天上见,2009,actor4,movie,1978,男,31
刘烨,不再让你孤单,2011,actor1,movie,1978,男,33
刘烨,茉莉花开,2004,actor4,movie,1978,男,26
刘烨,厨子戏子痞子,2013,actor1,movie,1978,男,35
刘烨,无极,2005,actor5,movie,1978,男,27
刘烨,那山那人那狗,1999,actor2,movie,1978,男,21
刘烨,蓝宇,2001,actor2,movie,1978,男,23
刘烨,保持通话,2008,actor4,movie,1978,男,30
刘烨,满城尽带黄金甲,2006,actor3,movie,1978,男,28
刘烨,解救吾先生,2015,actor2,movie,1978,男,37
刘烨,南京！南京！,2009,actor1,movie,1978,男,31
刘仪伟,爱情呼叫转移,2007,actor2,movie,1969,男,38
刘以达,失忆界女王,2003,actor3,movie,1963,男,40
柳岩,煎饼侠,2015,actor3,movie,1980,女,35
卢芳,蓝宇,2001,actor5,movie,NA,女,NA
卢靖姗,战狼2,2017,actor5,movie,1985,女,32
陆毅,茉莉花开,2004,actor5,movie,1976,男,28
罗二羊,钢的琴,2010,actor5,movie,NA,男,NA
罗兰,古镜怪谈,1999,actor4,movie,1934,女,65
罗米,前任3：再见前任,2017,actor5,movie,1993,女,24
罗芸,心迷宫,2014,actor3,movie,NA,女,NA
罗志祥,西游降魔篇,2013,actor4,movie,1979,男,34
罗志祥,美人鱼,2016,actor2,movie,1979,男,37
吕良伟,导火线,2007,actor3,movie,1956,男,51
吕颂贤,烈日灼心,2015,actor5,movie,1966,男,49
吕聿来,孔雀,2005,actor3,movie,1982,男,23
吕中,催眠大师,2014,actor4,movie,1940,女,74
马精武,夜宴,2006,actor5,movie,1937,男,69
马丽,夏洛特烦恼,2015,actor2,movie,1982,女,33
马丽,羞羞的铁拳,2017,actor2,movie,1982,女,35
马思纯,我们天上见,2009,actor5,movie,1988,女,21
马思纯,七月与安生,2016,actor2,movie,1988,女,28
马占林,可可西里,2004,actor5,movie,NA,男,NA
麦惠芬,榴莲飘飘,2000,actor2,movie,NA,女,NA
麦雪雯,榴莲飘飘,2000,actor3,movie,NA,女,NA
苗苗,芳华,2017,actor2,movie,1988,女,29
莫文蔚,少林足球,2001,actor5,movie,1970,女,31
莫文蔚,催眠大师,2014,actor2,movie,1970,女,44
莫文蔚,杜拉拉升职记,2010,actor3,movie,1970,女,40
穆立新,冲出亚马逊,2002,actor2,movie,1966,男,36
倪虹洁,武林外传,2011,actor5,movie,1978,女,33
倪妮,金陵十三钗,2011,actor2,movie,1988,女,23
倪萍,美丽的大脚,2002,actor1,movie,1959,女,43
聂远,绣春刀,2014,actor5,movie,1978,男,36
宁静,爱情呼叫转移,2007,actor3,movie,1972,女,35
宁元元,看上去很美,2006,actor2,movie,1998,女,8
潘星谊,我爱你,2003,actor5,movie,1980,女,23
潘长江,举起手来！,2005,actor2,movie,1957,男,48
裴魁山,驴得水,2016,actor4,movie,1982,男,34
彭于晏,寒战,2012,actor4,movie,1982,男,30
彭于晏,湄公河行动,2016,actor2,movie,1982,男,34
彭于晏,乘风破浪,2017,actor2,movie,1982,男,35
彭于晏,邪不压正,2018,actor1,movie,1982,男,36
濮存昕,洗澡,2001,actor2,movie,1953,男,48
濮存昕,最爱,2011,actor3,movie,1953,男,58
朴树,那时花开,2002,actor1,movie,1973,男,29
奇道,可可西里,2004,actor3,movie,1975,男,29
秦海璐,榴莲飘飘,2000,actor1,movie,1978,女,22
秦海璐,钢的琴,2010,actor2,movie,1978,女,32
秦汉,云水谣,2006,actor5,movie,1946,男,60
秦昊,春风沉醉的夜晚,2009,actor1,movie,1979,男,30
秦昊,青红,2005,actor4,movie,1979,男,26
秦昊,妖猫传,2017,actor4,movie,1979,男,38
秦昊,火锅英雄,2016,actor3,movie,1979,男,37
秦沛,北京遇上西雅图之不二情书,2016,actor4,movie,1945,男,71
权相宇,十二生肖,2012,actor2,movie,1976,男,36
任达华,叶问,2008,actor2,movie,1955,男,53
任达华,大事件,2004,actor5,movie,1955,男,49
任达华,岁月神偷,2010,actor2,movie,1955,男,55
任素汐,驴得水,2016,actor1,movie,1988,女,28
任贤齐,大事件,2004,actor3,movie,1966,男,38
戎祥,疯狂的赛车,2009,actor2,movie,1969,男,40
阮经天,爱,2012,actor4,movie,1982,男,30
沙溢,武林外传,2011,actor3,movie,1978,男,33
尚语贤,唐人街探案2,2018,actor5,movie,1994,女,24
邵小珊,失忆界女王,2003,actor5,movie,1980,女,23
沈腾,夏洛特烦恼,2015,actor1,movie,1979,男,36
沈腾,西虹市首富,2018,actor1,movie,1979,男,39
沈腾,羞羞的铁拳,2017,actor3,movie,1979,男,38
施京明,赵先生,1999,actor1,movie,1956,男,43
舒淇,一步之遥,2014,actor4,movie,1976,女,38
舒淇,伤城,2006,actor4,movie,1976,女,30
舒淇,寻龙诀,2015,actor3,movie,1976,女,39
舒淇,中华英雄,1999,actor2,movie,1976,女,23
舒淇,爱,2012,actor1,movie,1976,女,36
舒淇,非诚勿扰2,2010,actor2,movie,1976,女,34
舒淇,不再让你孤单,2011,actor2,movie,1976,女,35
舒淇,非诚勿扰,2008,actor2,movie,1976,女,32
舒淇,一出好戏,2018,actor2,movie,1976,女,42
舒淇,西游降魔篇,2013,actor2,movie,1976,女,37
舒耀瑄,那时花开,2002,actor5,movie,1956,男,46
斯琴高娃,世界上最疼我的那个人去了,2002,actor1,movie,1950,女,52
宋丹丹,十面埋伏,2004,actor4,movie,1961,女,43
宋慧乔,一代宗师,2013,actor4,movie,1981,女,32
宋佳,大内密探灵灵狗,2009,actor5,movie,1980,女,29
宋美慧,北京遇上西雅图,2013,actor5,movie,2003,女,10
宋美曼,北京遇上西雅图,2013,actor4,movie,2003,女,10
宋阳,羞羞的铁拳,2017,actor5,movie,1982,男,35
宋洋,暴裂无声,2017,actor1,movie,1983,男,34
宋芸桦,西虹市首富,2018,actor2,movie,1992,女,26
苏瑾,蓝宇,2001,actor3,movie,1974,女,27
苏志燮,非常完美,2009,actor4,movie,1977,男,32
孙淳,湄公河行动,2016,actor3,movie,1956,男,60
孙飞虎,一个陌生女人的来信,2004,actor5,movie,1941,男,63
孙海英,美丽的大脚,2002,actor2,movie,1956,男,46
孙红雷,我的父亲母亲,1999,actor3,movie,1970,男,29
孙红雷,全民目击,2013,actor1,movie,1970,男,43
孙红雷,非诚勿扰2,2010,actor3,movie,1970,男,40
孙红雷,周渔的火车,2002,actor3,movie,1970,男,32
孙捷,我们俩,2005,actor4,movie,NA,男,NA
孙黎,心迷宫,2014,actor5,movie,NA,女,NA
孙俪,霍元甲,2006,actor3,movie,1982,女,24
孙俪,画皮,2008,actor5,movie,1982,女,26
孙俪,影,2018,actor2,movie,1982,女,36
孙志梅,一个都不能少,1999,actor5,movie,NA,女,NA
孙周,荆轲刺秦王,1999,actor5,movie,1954,男,45
孙周,神话,2005,actor5,movie,1954,男,51
谭耀文,蜀山传,2001,actor4,movie,1969,男,32
谭卓,我不是药神,2018,actor4,movie,1983,女,35
谭卓,暴裂无声,2017,actor4,movie,1983,女,34
谭卓,春风沉醉的夜晚,2009,actor3,movie,1983,女,26
汤唯,北京遇上西雅图,2013,actor1,movie,1979,女,34
汤唯,色，戒,2007,actor2,movie,1979,女,28
汤唯,北京遇上西雅图之不二情书,2016,actor1,movie,1979,女,37
汤唯,武侠,2011,actor3,movie,1979,女,32
汤嬿,集结号,2007,actor4,movie,1983,女,24
唐韵,和你在一起,2002,actor1,movie,1988,男,14
陶慧,心花路放,2014,actor5,movie,1986,女,28
滕汝骏,那山那人那狗,1999,actor1,movie,1946,男,53
田亮,不再让你孤单,2011,actor3,movie,1979,男,32
田雨,羞羞的铁拳,2017,actor4,movie,1977,男,40
田正达,一个都不能少,1999,actor3,movie,NA,男,NA
恬妞,芭啦芭啦樱之花,2001,actor5,movie,1958,女,43
佟大为,中国合伙人,2013,actor3,movie,1979,男,34
佟大为,大内密探灵灵狗,2009,actor3,movie,1979,男,30
佟大为,亲爱的,2014,actor3,movie,1979,男,35
佟大为,我爱你,2003,actor2,movie,1979,男,24
佟大为,赤壁(下),2009,actor5,movie,1979,男,30
佟大为,苹果,2007,actor2,movie,1979,男,28
佟丽娅,唐人街探案,2015,actor3,movie,1984,女,31
佟丽娅,智取威虎山,2014,actor5,movie,1984,女,30
庹宗华,色，戒,2007,actor5,movie,1962,男,45
王柏杰,十月围城,2009,actor5,movie,1989,男,20
王宝强,唐人街探案,2015,actor1,movie,1984,男,31
王宝强,天下无贼,2004,actor3,movie,1984,男,20
王宝强,李米的猜想,2008,actor4,movie,1984,男,24
王宝强,人再囧途之泰囧,2012,actor2,movie,1984,男,28
王宝强,一出好戏,2018,actor3,movie,1984,男,34
王宝强,人在囧途,2010,actor2,movie,1984,男,26
王宝强,唐人街探案2,2018,actor1,movie,1984,男,34
王传君,我不是药神,2018,actor2,movie,1985,男,33
王菲,2046,2004,actor3,movie,1969,女,35
王菲,天下无双,2002,actor2,movie,1969,女,33
王戈,动物世界,2018,actor5,movie,1989,男,29
王海珍,绿茶,2003,actor3,movie,1982,女,21
王宏伟,站台,2000,actor1,movie,1969,男,31
王宏伟,三峡好人,2006,actor3,movie,1969,男,37
王景春,白日焰火,2014,actor4,movie,1973,男,41
王景春,影,2018,actor5,movie,1973,男,45
王力宏,色，戒,2007,actor4,movie,1976,男,31
王力宏,无问西东,2018,actor4,movie,1976,男,42
王珞丹,后会无期,2014,actor4,movie,1984,女,30
王珞丹,烈日灼心,2015,actor4,movie,1984,女,31
王千源,影,2018,actor4,movie,1972,男,46
王千源,钢的琴,2010,actor1,movie,1972,男,38
王千源,绣春刀,2014,actor3,movie,1972,男,42
王千源,解救吾先生,2015,actor4,movie,1972,男,43
王双宝,无人区,2013,actor5,movie,NA,男,NA
王双宝,疯狂的赛车,2009,actor5,movie,NA,男,NA
王彤,昨天,2001,actor2,movie,NA,女,NA
王笑天,心迷宫,2014,actor2,movie,1988,男,26
王学兵,将爱情进行到底,2011,actor3,movie,1971,男,40
王学兵,将爱情进行到底,2011,actor3,movie,1971,男,40
王学兵,我爱你,2003,actor3,movie,1971,男,32
王学兵,我爱你,2003,actor3,movie,1971,男,32
王学兵,听风者,2012,actor4,movie,1971,男,41
王学兵,听风者,2012,actor4,movie,1971,男,41
王学兵,白日焰火,2014,actor3,movie,1971,男,43
王学兵,白日焰火,2014,actor3,movie,1971,男,43
王学圻,搜索,2012,actor5,movie,1946,男,66
王学圻,十月围城,2009,actor2,movie,1946,男,63
王学伟,紫日,2001,actor4,movie,NA,男,NA
王雪洋,青红,2005,actor5,movie,1981,女,24
王砚辉,李米的猜想,2008,actor5,movie,1970,男,38
王彦霖,火锅英雄,2016,actor5,movie,1989,男,27
王耀庆,催眠大师,2014,actor5,movie,1974,男,40
王耀庆,失恋33天,2011,actor4,movie,1974,男,37
王羽,武侠,2011,actor4,movie,1944,男,67
王真儿,中国合伙人,2013,actor5,movie,1988,女,25
王志文,和你在一起,2002,actor4,movie,1966,男,36
王志文,风声,2009,actor4,movie,1966,男,43
王志文,荆轲刺秦王,1999,actor4,movie,1966,男,33
王智,夏洛特烦恼,2015,actor5,movie,1985,女,30
王梓尘,暴裂无声,2017,actor5,movie,1981,男,36
魏敏芝,一个都不能少,1999,actor1,movie,1985,女,14
文章,一步之遥,2014,actor5,movie,1984,男,30
文章,西游降魔篇,2013,actor1,movie,1984,男,29
文章,失恋33天,2011,actor2,movie,1984,男,27
吴超,独自等待,2005,actor5,movie,1976,男,29
吴刚,战狼2,2017,actor3,movie,1958,男,59
吴京,战狼2,2017,actor1,movie,1974,男,43
吴君如,岁月神偷,2010,actor1,movie,1965,女,45
吴君如,恋上你的床,2003,actor5,movie,1965,女,38
吴君如,大内密探灵灵狗,2009,actor4,movie,1965,女,44
吴君如,煎饼侠,2015,actor4,movie,1965,女,50
吴孟达,少林足球,2001,actor3,movie,1952,男,49
吴佩慈,杜拉拉升职记,2010,actor4,movie,1978,女,32
吴倩莲,没完没了,1999,actor2,movie,1968,女,31
吴若甫,解救吾先生,2015,actor3,movie,1962,男,53
吴伟,春风沉醉的夜晚,2009,actor4,movie,1982,男,27
吴秀波,北京遇上西雅图之不二情书,2016,actor2,movie,1968,男,48
吴秀波,北京遇上西雅图,2013,actor2,movie,1968,男,45
吴彦姝,北京遇上西雅图之不二情书,2016,actor5,movie,1938,女,78
吴彦祖,全城热恋,2010,actor5,movie,1974,男,36
吴彦祖,夜宴,2006,actor3,movie,1974,男,32
吴彦祖,窃听风云2,2011,actor3,movie,1974,男,37
吴彦祖,窃听风云,2009,actor3,movie,1974,男,35
吴彦祖,滚蛋吧！肿瘤君,2015,actor2,movie,1974,男,41
吴彦祖,新警察故事,2004,actor5,movie,1974,男,30
吴亦凡,西游伏妖篇,2017,actor1,movie,1990,男,27
奚美娟,山楂树之恋,2010,actor3,movie,1955,女,55
夏雨,我的兄弟姐妹,2001,actor3,movie,1976,男,25
夏雨,寻龙诀,2015,actor5,movie,1976,男,39
夏雨,独自等待,2005,actor1,movie,1976,男,29
夏雨,卡拉是条狗,2003,actor4,movie,1976,男,27
夏雨,那时花开,2002,actor2,movie,1976,男,26
项海渔,三峡好人,2006,actor5,movie,NA,男,NA
肖央,唐人街探案2,2018,actor3,movie,1980,男,38
肖央,唐人街探案,2015,actor5,movie,1980,男,35
谢君豪,东京审判,2006,actor4,movie,1963,男,43
谢楠,人再囧途之泰囧,2012,actor5,movie,1983,女,29
谢霆锋,无极,2005,actor4,movie,1980,男,25
谢霆锋,全城热恋,2010,actor3,movie,1980,男,30
谢霆锋,古镜怪谈,1999,actor1,movie,1980,男,19
谢霆锋,新警察故事,2004,actor2,movie,1980,男,24
谢霆锋,情癫大圣,2005,actor1,movie,1980,男,25
谢贤,少林足球,2001,actor4,movie,1936,男,65
谢依霖,小时代,2013,actor5,movie,1990,女,23
辛芷蕾,绣春刀II：修罗战场,2017,actor5,movie,1986,女,31
熊黛林,叶问,2008,actor3,movie,1981,女,27
修宗迪,我的1919,1999,actor4,movie,1939,男,60
徐帆,手机,2003,actor4,movie,1967,女,36
徐帆,我是你爸爸,2000,actor3,movie,1967,女,33
徐帆,一声叹息,2000,actor3,movie,1967,女,33
徐帆,没完没了,1999,actor4,movie,1967,女,32
徐帆,一九四二,2012,actor3,movie,1967,女,45
徐帆,唐山大地震,2010,actor1,movie,1967,女,43
徐娇,星空,2011,actor1,movie,1997,女,14
徐娇,长江七号,2008,actor2,movie,1997,女,11
徐静蕾,开往春天的地铁,2002,actor2,movie,1974,女,28
徐静蕾,一个陌生女人的来信,2004,actor1,movie,1974,女,30
徐静蕾,投名状,2007,actor4,movie,1974,女,33
徐静蕾,将爱情进行到底,2011,actor2,movie,1974,女,37
徐静蕾,记忆大师,2017,actor3,movie,1974,女,43
徐静蕾,伤城,2006,actor3,movie,1974,女,32
徐静蕾,我爱你,2003,actor1,movie,1974,女,29
徐静蕾,杜拉拉升职记,2010,actor1,movie,1974,女,36
徐克,美人鱼,2016,actor5,movie,1950,男,66
徐若瑄,非诚勿扰,2008,actor4,movie,1975,女,33
徐若瑄,云水谣,2006,actor2,movie,1975,女,31
徐熙媛,保持通话,2008,actor2,movie,1976,女,32
徐熙媛,全城热恋,2010,actor4,movie,1976,女,34
徐熙媛,大内密探灵灵狗,2009,actor2,movie,1976,女,33
徐峥,人在囧途,2010,actor1,movie,1972,男,38
徐峥,港囧,2015,actor1,movie,1972,男,43
徐峥,心花路放,2014,actor2,movie,1972,男,42
徐峥,春娇与志明,2012,actor4,movie,1972,男,40
徐峥,爱情呼叫转移,2007,actor1,movie,1972,男,35
徐峥,无人区,2013,actor1,movie,1972,男,41
徐峥,疯狂的赛车,2009,actor4,movie,1972,男,37
徐峥,人再囧途之泰囧,2012,actor1,movie,1972,男,40
徐峥,催眠大师,2014,actor1,movie,1972,男,42
徐峥,我不是药神,2018,actor1,movie,1972,男,46
徐峥,疯狂的石头,2006,actor5,movie,1972,男,34
许冠文,宝贝计划,2006,actor4,movie,1942,男,64
许晴,我的1919,1999,actor3,movie,1969,女,30
许晴,邪不压正,2018,actor5,movie,1969,女,49
许晴,老炮儿,2015,actor2,movie,1969,女,46
许绍雄,河东狮吼,2002,actor5,movie,1948,男,54
许亚军,美丽的大脚,2002,actor4,movie,1964,男,38
闫妮,武林外传,2011,actor1,movie,1971,女,40
杨采妮,寒战,2012,actor5,movie,1974,女,38
杨采妮,新警察故事,2004,actor3,movie,1974,女,30
杨采钰,芳华,2017,actor4,movie,1992,女,25
杨恭如,中华英雄,1999,actor3,movie,1974,女,25
杨恭如,决战紫禁之巅,2000,actor5,movie,1974,女,26
杨荔钠,站台,2000,actor4,movie,1972,女,28
杨美金,榴莲飘飘,2000,actor4,movie,NA,女,NA
杨幂,春娇与志明,2012,actor3,movie,1986,女,26
杨幂,画皮2,2012,actor5,movie,1986,女,26
杨幂,小时代,2013,actor1,movie,1986,女,27
杨幂,绣春刀II：修罗战场,2017,actor2,movie,1986,女,31
杨千嬅,地下铁,2003,actor1,movie,1974,女,29
杨千嬅,春娇与志明,2012,actor1,movie,1974,女,38
杨洋,从你的全世界路过,2016,actor3,movie,1991,男,25
杨颖,寻龙诀,2015,actor4,movie,1989,女,26
杨幼安,盲山,2007,actor2,movie,NA,男,NA
杨瑜珍,心迷宫,2014,actor4,movie,NA,女,NA
杨子姗,致我们终将逝去的青春,2013,actor1,movie,1986,女,27
杨子姗,记忆大师,2017,actor4,movie,1986,女,31
杨紫琼,卧虎藏龙,2000,actor2,movie,1962,女,38
姚安濂,青红,2005,actor3,movie,1957,男,48
姚晨,搜索,2012,actor2,movie,1979,女,33
姚晨,非常完美,2009,actor5,movie,1979,女,30
姚晨,武林外传,2011,actor2,movie,1979,女,32
姚晨,西游伏妖篇,2017,actor3,movie,1979,女,38
姚晨,非诚勿扰2,2010,actor4,movie,1979,女,31
姚君,我们天上见,2009,actor2,movie,NA,女,NA
姚星彤,十二生肖,2012,actor4,movie,1983,女,29
叶璇,窃听风云2,2011,actor5,movie,1980,女,31
伊能静,爱情呼叫转移,2007,actor5,movie,1969,女,38
尹昭德 ,夜奔,2000,actor3,movie,1968,男,32
尹正,夏洛特烦恼,2015,actor3,movie,1986,男,29
英达,大腕,2001,actor3,movie,1960,男,41
应采儿,失忆界女王,2003,actor2,movie,1983,女,20
于和伟,我不是潘金莲,2016,actor5,movie,1971,男,45
于和伟,一出好戏,2018,actor5,movie,1971,男,47
于文文,前任3：再见前任,2017,actor3,movie,1989,女,28
余皑磊,白日焰火,2014,actor5,movie,1977,男,37
余男,全民目击,2013,actor2,movie,1978,女,35
余男,无人区,2013,actor3,movie,1978,女,35
余男,智取威虎山,2014,actor4,movie,1978,女,36
余文乐,春娇与志明,2012,actor2,movie,1981,男,31
庾澄庆,星空,2011,actor4,movie,1961,男,50
喻恩泰,火锅英雄,2016,actor4,movie,1977,男,39
喻恩泰,武林外传,2011,actor4,movie,1977,男,34
元彪,中华英雄,1999,actor4,movie,1957,男,42
元华,功夫,2004,actor3,movie,1950,男,54
元秋,功夫,2004,actor2,movie,1950,女,54
袁丁,鬼子来了,2000,actor3,movie,1965,男,35
袁泉,美丽的大脚,2002,actor3,movie,1977,女,25
袁泉,心花路放,2014,actor3,movie,1977,女,37
袁泉,后会无期,2014,actor5,movie,1977,女,37
袁姗姗,煎饼侠,2015,actor2,movie,1987,女,28
袁文康,暴裂无声,2017,actor3,movie,1985,男,32
袁文康,集结号,2007,actor3,movie,1985,男,22
岳云鹏,从你的全世界路过,2016,actor5,movie,1985,男,31
张艾嘉,观音山,2010,actor1,movie,1953,女,57
张柏芝,蜀山传,2001,actor2,movie,1980,女,21
张柏芝,芭啦芭啦樱之花,2001,actor2,movie,1980,女,21
张柏芝,老鼠爱上猫,2003,actor2,movie,1980,女,23
张柏芝,无极,2005,actor2,movie,1980,女,25
张柏芝,河东狮吼,2002,actor1,movie,1980,女,22
张晨光,西虹市首富,2018,actor4,movie,1956,男,62
张达明,老鼠爱上猫,2003,actor5,movie,1964,男,39
张东健,无极,2005,actor1,movie,1972,男,33
张丰毅,赤壁(上),2008,actor3,movie,1956,男,52
张丰毅,荆轲刺秦王,1999,actor2,movie,1956,男,43
张丰毅,赤壁(下),2009,actor3,movie,1956,男,53
张国立,一声叹息,2000,actor1,movie,1955,男,45
张国立,一九四二,2012,actor1,movie,1955,男,57
张国立,手机,2003,actor1,movie,1955,男,48
张国荣,东邪西毒：终极版,2008,actor1,movie,1956,男,52
张涵予,厨子戏子痞子,2013,actor2,movie,1964,男,49
张涵予,风声,2009,actor3,movie,1964,男,45
张涵予,集结号,2007,actor1,movie,1964,男,43
张涵予,智取威虎山,2014,actor1,movie,1964,男,50
张涵予,湄公河行动,2016,actor1,movie,1964,男,52
张涵予,老炮儿,2015,actor3,movie,1964,男,51
张涵予,李米的猜想,2008,actor3,movie,1964,男,44
张翰,战狼2,2017,actor4,movie,1984,男,33
张慧科,一个都不能少,1999,actor2,movie,NA,男,NA
张慧雯,归来,2014,actor3,movie,1993,女,21
张家辉,保持通话,2008,actor3,movie,1967,男,41
张家辉,大事件,2004,actor2,movie,1967,男,37
张家辉,决战紫禁之巅,2000,actor3,movie,1967,男,33
张嘉译,失恋33天,2011,actor3,movie,1970,男,41
张嘉译,我不是潘金莲,2016,actor4,movie,1970,男,46
张建新,我的兄弟姐妹,2001,actor5,movie,1960,女,41
张静初,无双,2018,actor3,movie,1980,女,38
张静初,窃听风云,2009,actor4,movie,1980,女,29
张静初,孔雀,2005,actor1,movie,1980,女,25
张静初,唐山大地震,2010,actor2,movie,1980,女,30
张蓝心,十二生肖,2012,actor5,movie,1986,女,26
张曼玉,英雄,2002,actor3,movie,1964,女,38
张曼玉,东邪西毒：终极版,2008,actor5,movie,1964,女,44
张默,一九四二,2012,actor2,movie,1982,男,30
张榕容,妖猫传,2017,actor5,movie,1987,女,30
张申英,钢的琴,2010,actor3,movie,1984,女,26
张淑芳,我们俩,2005,actor3,movie,NA,女,NA
张天爱,从你的全世界路过,2016,actor4,movie,1990,女,26
张歆怡,金陵十三钗,2011,actor3,movie,1998,女,13
张学友,全城热恋,2010,actor1,movie,1961,男,49
张学友,东邪西毒：终极版,2008,actor4,movie,1961,男,47
张学友,如果·爱,2005,actor3,movie,1961,男,44
张杨,开往春天的地铁,2002,actor3,movie,1967,男,35
张瑶,立春,2007,actor2,movie,1980,女,27
张一鸣,西虹市首富,2018,actor3,movie,1986,男,32
张艺兴,一出好戏,2018,actor4,movie,1991,男,27
张译,亲爱的,2014,actor5,movie,1978,男,36
张译,红海行动,2018,actor1,movie,1978,男,40
张译,绣春刀II：修罗战场,2017,actor3,movie,1978,男,39
张友平,盲山,2007,actor5,movie,1992,男,15
张雨绮,美人鱼,2016,actor3,movie,1986,女,30
张雨绮,妖猫传,2017,actor3,movie,1986,女,31
张雨绮,长江七号,2008,actor3,movie,1986,女,22
张雨绮,女人不坏,2008,actor3,movie,1986,女,22
张玉玲,盲山,2007,actor4,movie,NA,女,NA
张元,绿茶,2003,actor5,movie,1963,男,40
张震,绣春刀II：修罗战场,2017,actor1,movie,1976,男,41
张震,卧虎藏龙,2000,actor4,movie,1976,男,24
张震,无问西东,2018,actor3,movie,1976,男,42
张震,赤壁(上),2008,actor4,movie,1976,男,32
张震,绣春刀,2014,actor1,movie,1976,男,38
张震,地下铁,2003,actor3,movie,1976,男,27
张震,天下无双,2002,actor4,movie,1976,男,26
张震,一代宗师,2013,actor3,movie,1976,男,37
张正阳,可可西里,2004,actor2,movie,1972,男,32
张芝华,赵先生,1999,actor2,movie,1958,女,41
张子枫,唐山大地震,2010,actor5,movie,2001,女,9
张子萱,失恋33天,2011,actor5,movie,1984,女,27
章宇,我不是药神,2018,actor5,movie,1982,男,36
章子怡,罗曼蒂克消亡史,2016,actor2,movie,1979,女,37
章子怡,茉莉花开,2004,actor1,movie,1979,女,25
章子怡,十面埋伏,2004,actor1,movie,1979,女,25
章子怡,最爱,2011,actor1,movie,1979,女,32
章子怡,2046,2004,actor2,movie,1979,女,25
章子怡,一代宗师,2013,actor2,movie,1979,女,34
章子怡,夜宴,2006,actor1,movie,1979,女,27
章子怡,无问西东,2018,actor1,movie,1979,女,39
章子怡,非常完美,2009,actor1,movie,1979,女,30
章子怡,我的父亲母亲,1999,actor1,movie,1979,女,20
章子怡,卧虎藏龙,2000,actor3,movie,1979,女,21
赵本山,一代宗师,2013,actor5,movie,1957,男,56
赵本山,幸福时光,2000,actor2,movie,1957,男,43
赵立新,全民目击,2013,actor5,movie,1968,男,45
赵丽颖,乘风破浪,2017,actor3,movie,1987,女,30
赵涛,三峡好人,2006,actor1,movie,1977,女,29
赵涛,站台,2000,actor2,movie,1977,女,23
赵薇,决战紫禁之巅,2000,actor4,movie,1976,女,24
赵薇,绿茶,2003,actor1,movie,1976,女,27
赵薇,少林足球,2001,actor2,movie,1976,女,25
赵薇,天下无双,2002,actor3,movie,1976,女,26
赵薇,画皮,2008,actor4,movie,1976,女,32
赵薇,赤壁(下),2009,actor4,movie,1976,女,33
赵薇,港囧,2015,actor2,movie,1976,女,39
赵薇,亲爱的,2014,actor1,movie,1976,女,38
赵薇,爱,2012,actor2,movie,1976,女,36
赵薇,画皮2,2012,actor2,movie,1976,女,36
赵秀丽,那山那人那狗,1999,actor3,movie,NA,女,NA
赵雪莹,可可西里,2004,actor4,movie,NA,女,NA
赵又廷,爱,2012,actor3,movie,1984,男,28
赵又廷,搜索,2012,actor3,movie,1984,男,28
赵又廷,致我们终将逝去的青春,2013,actor2,movie,1984,男,29
甄子丹,武侠,2011,actor1,movie,1963,男,48
甄子丹,导火线,2007,actor1,movie,1963,男,44
甄子丹,十月围城,2009,actor1,movie,1963,男,46
甄子丹,千机变Ⅱ花都大战,2004,actor5,movie,1963,男,41
甄子丹,画皮,2008,actor1,movie,1963,男,45
