actor,name,year,variable,type,BirthYear,gender,age
染谷将太,寄生兽,2014,actor1,movie,1992,男,22
染谷将太,寄生兽：完结篇,2015,actor1,movie,1992,男,23
忍成修吾,关于莉莉周的一切,2001,actor2,movie,1981,男,20
忍成修吾,大逃杀2：镇魂歌,2003,actor4,movie,1981,男,22
萨布,杀手阿一,2001,actor4,movie,1964,男,37
三轮明日美,咒怨,2000,actor4,movie,1982,女,18
三轮瞳,咒怨,2000,actor3,movie,1978,女,22
三浦春马,恋空,2007,actor2,movie,1990,男,17
三浦春马,进击的巨人真人版：前,2015,actor1,movie,1990,男,25
三浦春马,好想告诉你,2010,actor2,movie,1990,男,20
三浦贵大,小森林 冬春篇,2015,actor2,movie,1985,男,30
三浦贵大,进击的巨人真人版：前,2015,actor5,movie,1985,男,30
三浦贵大,小森林 夏秋篇,2014,actor2,movie,1985,男,29
三浦哲郁,五个扑水的少年,2001,actor3,movie,1981,男,20
三桥达也,玩偶,2002,actor4,movie,1923,男,79
森口瑶子,盗钥匙的方法,2012,actor5,movie,1966,女,46
森山未来,在世界中心呼唤爱,2004,actor4,movie,1984,男,20
森山未来,怒,2016,actor2,movie,1984,男,32
纱荣子,娜娜,2005,actor5,movie,1986,女,19
山本耕史,世界奇妙物语 电影特别篇,2000,actor2,movie,1976,男,24
山本光,天使之恋,2009,actor3,movie,1991,女,18
山本美月,去年冬天与你分手,2018,actor2,movie,1991,女,27
山本太郎,大逃杀,2000,actor3,movie,1974,男,26
山本太郎,GO!大暴走 GO,2001,actor4,movie,1974,男,27
山崎努,入殓师,2008,actor3,movie,1936,男,72
山崎努,在世界中心呼唤爱,2004,actor5,movie,1936,男,68
山田凉介,浪矢解忧杂货店,2017,actor1,movie,1993,男,24
山田孝之,热血高校,2007,actor2,movie,1983,男,24
杉本哲太,我的初恋情人,2009,actor3,movie,1965,男,44
上野树里,夏日时光机,2005,actor2,movie,1986,女,19
上野树里,彩虹女神,2006,actor2,movie,1986,女,20
上野树里,向阳处的她,2013,actor2,movie,1986,女,27
上原美佐,咒怨,2002,actor3,movie,1983,女,19
深津绘里,生存家族,2017,actor2,movie,1973,女,44
深津绘里,寄生兽,2014,actor2,movie,1973,女,41
深津绘里,寄生兽：完结篇,2015,actor2,movie,1973,女,42
深田恭子,午夜凶铃2：贞子缠身,1999,actor3,movie,1982,女,17
深田恭子,下妻物语,2004,actor1,movie,1982,女,22
深田恭子,玩偶,2002,actor2,movie,1982,女,20
神木隆之介,听说桐岛要退部,2012,actor1,movie,1993,男,19
生濑胜久,胜者即是正义SP,2013,actor3,movie,1960,男,53
生濑胜久,南极料理人,2009,actor2,movie,1960,男,49
生田斗真,花水木,2010,actor2,movie,1984,男,26
石田百合子,秘密,1999,actor4,movie,1969,女,30
时任三郎,生存家族,2017,actor5,movie,1958,男,59
矢部享佑,热血高校,2007,actor3,movie,1973,男,34
矢部享佑,热血高校2,2009,actor2,movie,1973,男,36
市川实和子,关于莉莉周的一切,2001,actor5,movie,1976,女,25
市川实日子,被嫌弃的松子的一生,2006,actor4,movie,1978,女,28
市川由衣,咒怨2,2003,actor5,movie,1986,女,17
市川由衣,咒怨,2002,actor4,movie,1986,女,16
市原隼人,彩虹女神,2006,actor1,movie,1987,男,19
市原隼人,关于莉莉周的一切,2001,actor1,movie,1987,男,14
笹野高史,入殓师,2008,actor5,movie,1948,男,60
树木希林,比海更深,2016,actor4,movie,1943,女,73
树木希林,东京塔,2007,actor2,movie,1943,女,64
水木薫,咒怨2,2003,actor3,movie,1959,女,44
水原希子,狼狈,2012,actor4,movie,1990,女,22
水原希子,挪威的森林,2010,actor3,movie,1990,女,20
水原希子,进击的巨人真人版：前,2015,actor3,movie,1990,女,25
寺岛进,大佬,2000,actor5,movie,1963,男,37
寺岛忍,狼狈,2012,actor3,movie,1972,女,40
松坂桃李,娼年,2018,actor1,movie,1988,男,30
松本润,向阳处的她,2013,actor1,movie,1983,男,30
松本润,生活艰难但是快乐,2002,actor2,movie,1983,男,19
松岛菜菜子,午夜凶铃2：贞子缠身,1999,actor2,movie,1973,女,26
松岛菜菜子,祈祷落幕时,2018,actor2,movie,1973,女,45
松冈茉优,小森林 冬春篇,2015,actor3,movie,1995,女,20
松冈茉优,小森林 夏秋篇,2014,actor3,movie,1995,女,19
松冈茉优,小偷家族,2018,actor3,movie,1995,女,23
松隆子,告白,2010,actor1,movie,1977,女,33
松隆子,东京塔,2007,actor4,movie,1977,女,30
松浦亚弥,青之炎,2003,actor2,movie,1986,女,17
松山研一,挪威的森林,2010,actor1,movie,1985,男,25
松山研一,白兔糖,2011,actor1,movie,1985,男,26
松山研一,怒,2016,actor3,movie,1985,男,31
松山研一,娜娜,2005,actor4,movie,1985,男,20
松田龙平,恋爱写真,2003,actor2,movie,1983,男,20
松田龙平,御法度,1999,actor1,movie,1983,男,16
松田龙平,编舟记,2013,actor1,movie,1983,男,30
松田美由纪,继续活下去的5个故事,2005,actor2,movie,1961,女,44
松尾铃木,式日,2000,actor5,movie,1962,男,38
松雪泰子,嫌疑人X的献身,2008,actor4,movie,1972,女,36
松原智惠子,玩偶,2002,actor5,movie,1945,女,57
孙佳君,杀手阿一,2001,actor5,movie,1974,女,27
藤谷文子,式日,2000,actor2,movie,1979,女,21
藤贵子,咒怨,2000,actor5,movie,1972,女,28
藤原龙也,大逃杀,2000,actor2,movie,1982,男,18
藤原龙也,大逃杀2：镇魂歌,2003,actor1,movie,1982,男,21
田村三郎,丈夫得了抑郁症 ,2011,actor5,movie,NA,NA,NA
田口淳之介,胜者即是正义SP,2013,actor5,movie,1985,男,28
田中丽奈,祈祷落幕时,2018,actor4,movie,1980,女,38
田中丽奈,狗狗与我的十个约,2008,actor1,movie,1980,女,28
田中泯,镰仓物语,2017,actor5,movie,1945,男,72
田中祥平,步履不停,2008,actor5,movie,1996,男,12
田中哲司,垫底辣妹,2015,actor4,movie,1966,男,49
桐岛加恋,小森林 冬春篇,2015,actor5,movie,1964,女,51
桐岛加恋,小森林 夏秋篇,2014,actor5,movie,1964,女,50
桐谷健太,热血高校2,2009,actor5,movie,1980,男,29
桐谷美玲,好想告诉你,2010,actor4,movie,1989,女,21
土屋安娜,下妻物语,2004,actor2,movie,1984,女,20
土屋安娜,花魁,2007,actor1,movie,1984,女,23
洼田正孝,我的初恋情人,2009,actor5,movie,1988,男,21
洼冢洋介,GO!大暴走 GO,2001,actor1,movie,1979,男,22
洼冢洋介,狼狈,2012,actor5,movie,1979,男,33
尾野真千子,如父如子,2013,actor2,movie,1981,女,32
温水洋一,小森林 冬春篇,2015,actor4,movie,1964,男,51
温水洋一,小森林 夏秋篇,2014,actor4,movie,1964,男,50
武井咲,浪客剑心 真人版,2012,actor2,movie,1993,女,19
武田真治,御法度,1999,actor3,movie,1972,男,27
西村雅彦,家族之苦,2016,actor3,movie,1960,男,56
西岛秀俊,喜欢你,2005,actor2,movie,1971,男,34
西岛秀俊,玩偶,2002,actor3,movie,1971,男,31
西井幸人,告白,2010,actor4,movie,1995,男,15
西山茧子,恋爱写真,2003,actor4,movie,1978,女,25
西田尚美,哪啊哪啊神去村 WOOD JOB,2014,actor4,movie,1972,女,42
细山田隆人,GO!大暴走 GO,2001,actor3,movie,1985,男,16
夏菜,好想告诉你,2010,actor5,movie,1989,女,21
夏川结衣,步履不停,2008,actor2,movie,1968,女,40
夏川结衣,家族之苦,2016,actor4,movie,1968,女,48
夏川结衣,奇迹,2011,actor5,movie,1968,女,43
夏川结衣,座头市,2003,actor4,movie,1968,女,35
夏帆,海街日记,2015,actor3,movie,1991,女,24
相叶雅纪,生活艰难但是快乐,2002,actor1,movie,1982,男,20
香川照之,金色梦乡,2010,actor5,movie,1965,男,45
香川照之,导盲犬小Q,2004,actor3,movie,1965,男,39
香川照之,盗钥匙的方法,2012,actor2,movie,1965,男,47
香川照之,被嫌弃的松子的一生,2006,actor3,movie,1965,男,41
香川照之,如月疑云,2007,actor5,movie,1965,男,42
香里奈,白兔糖,2011,actor4,movie,1984,女,27
香里奈,恋空,2007,actor4,movie,1984,女,23
向井理,花水木,2010,actor3,movie,1982,男,28
小池荣子,胜者即是正义SP,2013,actor4,movie,1980,女,33
小池荣子,恋爱写真,2003,actor3,movie,1980,女,23
小出惠介,只是爱着你,2006,actor5,movie,1984,男,22
小出惠介,如月疑云,2007,actor3,movie,1984,男,23
小出惠介,我的机器人女友,2008,actor2,movie,1984,男,24
小出惠介,恋空,2007,actor3,movie,1984,男,23
小出早织,百元之恋,2014,actor4,movie,1988,女,26
小栗旬,热血高校,2007,actor1,movie,1982,男,25
小栗旬,热血高校2,2009,actor1,movie,1982,男,27
小栗旬,如月疑云,2007,actor1,movie,1982,男,25
小栗旬,银魂,2017,actor1,movie,1982,男,35
小林聪美,海鸥食堂,2006,actor1,movie,1965,女,41
小林聪美,比海更深,2016,actor3,movie,1965,女,51
小林凉子,继续活下去的5个故事,2005,actor1,movie,1989,女,16
小林薰,东京塔,2007,actor5,movie,1951,男,56
小林薰,导盲犬小Q,2004,actor1,movie,1951,男,53
小林薰,深夜食堂,2016,actor1,movie,1951,男,65
小林薰,秘密,1999,actor2,movie,1951,男,48
小林薰,深夜食堂电影版,2014,actor1,movie,1951,男,63
小泉今日子,阴阳师,2001,actor4,movie,1966,女,35
小日向文世,生存家族,2017,actor1,movie,1954,男,63
小田切让,编舟记,2013,actor3,movie,1976,男,37
小田切让,奇迹,2011,actor4,movie,1976,男,35
小田切让,东京塔,2007,actor1,movie,1976,男,31
小雪,永远的三丁目的夕阳,2005,actor2,movie,1976,女,29
筱原凉子,下妻物语,2004,actor4,movie,1973,女,31
新井浩文,百元之恋,2014,actor2,movie,1979,男,35
新井浩文,寄生兽：完结篇,2015,actor5,movie,1979,男,36
新井浩文,GO!大暴走 GO,2001,actor5,movie,1979,男,22
新井浩文,银魂,2017,actor5,movie,1979,男,38
新垣结衣,恋爱回旋,2017,actor1,movie,1988,女,29
新垣结衣,恋空,2007,actor1,movie,1988,女,19
新垣结衣,花水木,2010,actor1,movie,1988,女,22
新垣结衣,胜者即是正义SP,2013,actor2,movie,1988,女,25
岩井俊二,式日,2000,actor1,movie,1963,男,37
岩松了,空气人偶,2009,actor5,movie,1952,男,57
岩田刚典,去年冬天与你分手,2018,actor1,movie,1989,男,29
药师丸博子,花水木,2010,actor4,movie,1964,女,46
药师丸博子,永远的三丁目的夕阳,2005,actor3,movie,1964,女,41
野村万斋,阴阳师,2001,actor1,movie,1966,男,35
野村周平,垫底辣妹,2015,actor5,movie,1993,男,22
伊东美咲,咒怨,2002,actor2,movie,1977,女,25
伊势谷友介,被嫌弃的松子的一生,2006,actor5,movie,1976,男,30
伊势谷友介,蜂蜜与四叶草,2006,actor2,movie,1976,男,30
伊藤步,东京塔,2007,actor3,movie,1980,女,27
伊藤步,横道世之介,2013,actor4,movie,1980,女,33
伊藤步,关于莉莉周的一切,2001,actor3,movie,1980,女,21
伊藤淳史,垫底辣妹,2015,actor2,movie,1983,男,32
伊藤英明,哪啊哪啊神去村 WOOD JOB,2014,actor3,movie,1975,男,39
伊藤英明,阴阳师,2001,actor2,movie,1975,男,26
伊藤英明,秘密,1999,actor5,movie,1975,男,24
瑛太,夏日时光机,2005,actor1,movie,1982,男,23
瑛太,喜欢你,2005,actor4,movie,1982,男,23
瑛太,被嫌弃的松子的一生,2006,actor2,movie,1982,男,24
瑛太,恋爱回旋,2017,actor2,movie,1982,男,35
樱井翔,蜂蜜与四叶草,2006,actor1,movie,1982,男,24
樱井翔,生活艰难但是快乐,2002,actor5,movie,1982,男,20
樱井由纪,娼年,2018,actor5,movie,1987,女,31
永濑正敏,花魁,2007,actor5,movie,1966,男,41
永作博美,喜欢你,2005,actor3,movie,1970,女,35
有村架纯,垫底辣妹,2015,actor1,movie,1993,女,22
余贵美子,空气人偶,2009,actor4,movie,1956,女,53
余贵美子,深夜食堂电影版,2014,actor5,movie,1956,女,58
余贵美子,丈夫得了抑郁症 ,2011,actor3,movie,1956,女,55
与座嘉秋,夏日时光机,2005,actor3,movie,1976,男,29
宇野祥平,百元之恋,2014,actor5,movie,1978,男,36
宇野祥平,濑户内海,2016,actor5,movie,1978,男,38
玉木宏,只是爱着你,2006,actor1,movie,1980,男,26
玉木宏,五个扑水的少年,2001,actor2,movie,1980,男,21
玉山铁二,向阳处的她,2013,actor3,movie,1980,男,33
玉山铁二,挪威的森林,2010,actor5,movie,1980,男,30
原田夏希,我的初恋情人,2009,actor4,movie,1984,女,25
远藤宪一,热血高校,2007,actor4,movie,1961,男,46
远藤宪一,我的机器人女友,2008,actor5,movie,1961,男,47
泽尻英龙华,狼狈,2012,actor1,movie,1986,女,26
斋藤工,去年冬天与你分手,2018,actor3,movie,1981,男,37
长谷川博己,进击的巨人真人版：前,2015,actor2,movie,1977,男,38
长泽雅美,爱上谎言的女人,2018,actor1,movie,1987,女,31
长泽雅美,海街日记,2015,actor2,movie,1987,女,28
长泽雅美,在世界中心呼唤爱,2004,actor3,movie,1987,女,17
长泽雅美,哪啊哪啊神去村 WOOD JOB,2014,actor2,movie,1987,女,27
真飞圣,娼年,2018,actor2,movie,1976,女,42
真木藏人,大佬,2000,actor3,movie,1972,男,28
真木阳子,如父如子,2013,actor3,movie,1982,女,31
真木阳子,夏日时光机,2005,actor4,movie,1982,女,23
真木阳子,比海更深,2016,actor2,movie,1982,女,34
真田广之,阴阳师,2001,actor5,movie,1960,男,41
真田广之,午夜凶铃2：贞子缠身,1999,actor4,movie,1960,男,39
真田广之,黄昏的清兵卫,2002,actor2,movie,1960,男,42
蛭子能收,我的机器人女友,2008,actor4,movie,1947,男,61
中川雅也,小偷家族,2018,actor1,movie,1963,男,55
中川雅也,比海更深,2016,actor5,movie,1963,男,53
中川雅也,如父如子,2013,actor4,movie,1963,男,50
中村梅雀,青之炎,2003,actor4,movie,1955,男,48
中岛美嘉,娜娜,2005,actor1,movie,1983,女,22
中岛朋子,家族之苦,2016,actor5,movie,1971,女,45
中谷美纪,午夜凶铃2：贞子缠身,1999,actor1,movie,1976,女,23
中谷美纪,被嫌弃的松子的一生,2006,actor1,movie,1976,女,30
中井贵一,世界奇妙物语 电影特别篇,2000,actor1,movie,1961,男,39
中山裕介,如月疑云,2007,actor2,movie,1971,男,36
中条彩未,濑户内海,2016,actor3,movie,1997,女,19
冢本晋也,杀手阿一,2001,actor3,movie,1960,男,41
塚地武雅,如月疑云,2007,actor4,movie,1971,男,36
猪塚健太,娼年,2018,actor4,movie,1986,男,32
竹内结子,金色梦乡,2010,actor2,movie,1980,女,30
竹内力,大逃杀2：镇魂歌,2003,actor3,movie,1964,男,39
椎名桔平,花魁,2007,actor4,movie,1964,男,43
椎名桔平,导盲犬小Q,2004,actor2,movie,1964,男,40
罇真佐子,海鸥食堂,2006,actor3,movie,1952,女,54
佐藤浩市,深夜食堂,2016,actor3,movie,1960,男,56
佐藤健,浪客剑心 真人版,2012,actor1,movie,1989,男,23
佐藤仁美,午夜凶铃2：贞子缠身,1999,actor5,movie,1979,女,20
佐佐木美结,小偷家族,2018,actor5,movie,2011,女,7
佐佐木希,天使之恋,2009,actor1,movie,1988,女,21
